ISIN,Name
139890,Franklin India Liquid Fund - Unclaimed IDCW Plan - Growth
139891,Franklin India Liquid Fund - Unclaimed Redemption Investor Education Plan - Growth
139889,Franklin India Liquid Fund - Unclaimed Redemption Plan - Growth
102443,Franklin India Liquid Fund - Institutional Plan - Daily - IDCW
102442,Franklin India Liquid Fund - Institutional Plan - Weekly - IDCW
119135,Groww Liquid Fund ( formerly known as Indiabulls Liquid )Fund - Direct Plan - Growth Option
119136,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment)
115991,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Regular Plan - Growth Option
119138,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
119139,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
119137,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
115992,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Reinvestment)
115995,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
115993,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
115994,Groww Liquid Fund (formerly known as Indiabulls Liquid) Fund- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
119091,HDFC Liquid Fund - Growth Option - Direct Plan
100868,HDFC Liquid Fund - Growth Plan
100875,HDFC Liquid Fund - IDCW Daily
119089,HDFC Liquid Fund - IDCW Daily - Direct Plan
100876,HDFC Liquid Fund - IDCW Monthly
119090,HDFC Liquid Fund - IDCW Monthly - Direct Plan
100874,HDFC Liquid Fund - IDCW Plan Weekly
119088,HDFC Liquid Fund - IDCW Weekly - Direct Plan
120038,HSBC Liquid Fund -  Growth Direct
120037,HSBC Liquid Fund - Direct Daily IDCW
120039,HSBC Liquid Fund - Direct Monthly IDCW
120040,HSBC Liquid Fund - Direct Weekly IDCW
118907,HSBC Liquid Fund - Growth
118906,HSBC Liquid Fund - IDCW
118909,HSBC Liquid Fund - Institutional Daily IDCW
118901,HSBC Liquid Fund - Regular Daily IDCW
118902,HSBC Liquid Fund - Regular Growth
118903,HSBC Liquid Fund - Regular Monthly IDCW
118904,HSBC Liquid Fund - Regular Weekly IDCW
118908,HSBC Liquid Fund - Weekly IDCW
103343,ICICI Prudential Liquid Fund - Daily IDCW
120191,ICICI Prudential Liquid Fund - Direct Plan -  IDCW Others
120188,ICICI Prudential Liquid Fund - Direct Plan - Daily IDCW
120197,ICICI Prudential Liquid Fund - Direct Plan - Growth
120190,ICICI Prudential Liquid Fund - Direct Plan - Weekly IDCW
103340,ICICI Prudential Liquid Fund - Growth
115505,ICICI Prudential Liquid Fund - IDCW Others
103342,ICICI Prudential Liquid Fund - Weekly IDCW
122786,Invesco India Liquid Fund - Bonus Option
104484,Invesco India Liquid Fund - Daily IDCW (Reinvestment)
120537,Invesco India Liquid Fund - Direct Plan - Growth
120536,Invesco India Liquid Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment)
120535,Invesco India Liquid Fund - Direct Plan - Weekly IDCW (Reinvestment)
120534,Invesco India Liquid Fund - Direct Plan- Daily IDCW (Reinvestment)
104486,Invesco India Liquid Fund - Growth
104492,Invesco India Liquid Fund - Monthly IDCW (Payout / Reinvestment)
104488,Invesco India Liquid Fund - Regular - Growth
104489,Invesco India Liquid Fund - Regular - Weekly IDCW (Reinvestment)
139390,Invesco India Liquid Fund - Unclaimed Dividend Plan - Above 3 Years
139389,Invesco India Liquid Fund - Unclaimed Dividend Plan - Below 3 Years
139388,Invesco India Liquid Fund - Unclaimed Redemption Plan - Above 3 Years
139387,Invesco India Liquid Fund - Unclaimed Redemption Plan - Below 3 years
104485,Invesco India Liquid Fund - Weekly IDCW (Reinvestment)
147161,ITI Liquid Fund - Direct Plan - Annually IDCW Option
147158,ITI Liquid Fund - Direct Plan - Daily IDCW Option
147157,ITI Liquid Fund - Direct Plan - Growth Option
147163,ITI Liquid Fund - Direct Plan - Monthly IDCW Option
147159,ITI Liquid Fund - Direct Plan - Weekly IDCW Option
147162,ITI Liquid Fund - Regular Plan - Annually IDCW Option
147154,ITI Liquid Fund - Regular Plan - Daily IDCW Option
147155,ITI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum capital withdrawal option Option
147153,ITI Liquid Fund - Regular Plan - Growth Option
147156,ITI Liquid Fund - Regular Plan - Monthly IDCW Option
147164,ITI Liquid Fund - Regular Plan - Weekly IDCW Option
120410,JM Liquid Fund (Direct) - Bonus Option - Bonus Option - Principal units
120411,JM Liquid Fund (Direct) - Daily IDCW
120406,JM Liquid Fund (Direct) - Growth Option
120408,JM Liquid Fund (Direct) - Quarterly IDCW
120407,JM Liquid Fund (Direct) - Weekly IDCW
100244,JM Liquid Fund (Regular) - Quarterly IDCW
100247,JM Liquid Fund (Regular) - Super Institutional Plan - Growth Option
100233,JM Liquid Fund (Regular) - Weekly IDCW
100234,JM Liquid Fund - Growth Option
148414,JM Liquid Fund - Unclaimed Application Refund Amount I.E.F. (Direct) - Growth Plan
148413,JM Liquid Fund - Unclaimed Brokerage I.E.F. (Direct) - Growth Plan
148415,JM Liquid Fund - Withheld Brokerage I.E.F. (Direct) - Growth Plan
101549,JM Liquid Fund (Regular) - Bonus Option - Principal Units
101078,JM Liquid Fund (Regular) - Daily IDCW
119764,Kotak Liquid Fund - Daily Reinvestment of Income Distribution cum capital withdrawal option - Direct
119766,Kotak Liquid Fund - Growth - Direct
100833,Kotak Liquid Fund Regular Plan Daily Reinvestment of Income Distribution cum capital withdrawal option
100835,Kotak Liquid Fund Regular Plan Growth
120248,LIC MF Liquid Fund-Direct Plan-Daily IDCW
120249,LIC MF Liquid Fund-Direct Plan-Growth
151930,LIC MF Liquid Fund-Direct Plan-Monthly IDCW
151932,LIC MF Liquid Fund-Direct Plan-Weekly IDCW
101184,LIC MF Liquid Fund-Regular Plan-Daily IDCW
101185,LIC MF Liquid Fund-Regular Plan-Growth
151928,LIC MF Liquid Fund-Regular Plan-Monthly IDCW
151927,LIC MF Liquid Fund-Regular Plan-Weekly IDCW
139535,Mahindra Manulife Liquid Fund - Direct Plan - Daily IDCW
139536,Mahindra Manulife Liquid Fund - Direct Plan - Weekly IDCW
139538,Mahindra Manulife Liquid Fund - Direct Plan -Growth
139534,Mahindra Manulife Liquid Fund - Regular Plan - Daily IDCW
139537,Mahindra Manulife Liquid Fund - Regular Plan - Growth
139541,Mahindra Manulife Liquid Fund - Regular Plan - Weekly IDCW
118859,Mirae Asset Liquid Fund - Direct Plan - Growth
118862,Mirae Asset Liquid Fund - Direct Plan - Weekly IDCW
118861,Mirae Asset Liquid Fund - Direct Plan -Daily IDCW
118860,Mirae Asset Liquid Fund - Direct Plan -Monthly IDCW
111647,Mirae Asset Liquid Fund - Regular - Daily IDCW
111646,Mirae Asset Liquid Fund - Regular Plan - Growth
111645,Mirae Asset Liquid Fund - Regular Plan - Monthly IDCW
111644,Mirae Asset Liquid Fund - Regular Plan - Weekly IDCW
145834,Motilal Oswal Liquid Fund - Direct Growth
145946,Motilal Oswal Liquid Fund - Regular Growth
147442,Motilal Oswal Liquid Fund - Unclaimed Dividend - Greater than 3 years
147441,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years
147443,Motilal Oswal Liquid Fund - Unclaimed Redemption - Greater than 3 years
147444,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years
146218,Motilal Oswal Liquid Fund Direct - IDCW  Quarterly Payout/Reinvestment
146226,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment
146223,Motilal Oswal Liquid Fund Direct - IDCW Monthly Payout/Reinvestment
146228,Motilal Oswal Liquid Fund Direct - IDCW Reinvestment
146229,Motilal Oswal Liquid Fund Direct - IDCW Weekly Reinvestment
146227,Motilal Oswal Liquid Fund Regular - IDCW Daily Reinvestment
146230,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment
146220,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment
146222,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment
146224,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment
119163,Navi Liquid Fund - Direct Plan Daily IDCW - ReInvestment
119161,Navi Liquid Fund - Direct Plan Monthly IDCW - Payout
119162,Navi Liquid Fund - Direct Plan Weekly IDCW - Payout
112645,Navi Liquid Fund - Regular Plan Daily IDCW
112647,Navi Liquid Fund - Regular Plan Monthly IDCW
112646,Navi Liquid Fund - Regular Plan Weekly IDCW
119164,Navi Liquid Fund-Direct Plan-Growth Option
112636,Navi Liquid Fund-Regular Plan-Growth Option
140437,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years
139386,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan less than 3 years
100852,NIPPON INDIA LIQUID FUND - DAILY IDCW OPTION
118695,NIPPON INDIA LIQUID FUND - DIRECT Plan - DAILY IDCW OPTION
118696,NIPPON INDIA LIQUID FUND - DIRECT Plan - MONTHLY IDCW OPTION
118698,NIPPON INDIA LIQUID FUND - DIRECT Plan - QUARTERLY IDCW OPTION
118700,NIPPON INDIA LIQUID FUND - DIRECT Plan - WEEKLY IDCW OPTION
118701,Nippon India Liquid Fund - Direct Plan Growth Plan - Growth Option
100855,NIPPON INDIA LIQUID FUND - MONTHLY IDCW OPTION
112340,NIPPON INDIA LIQUID FUND - QUARTERLY IDCW OPTION
100837,Nippon India Liquid Fund - Retail Option - Growth Plan
100842,NIPPON INDIA LIQUID FUND - RETAIL Plan - DAILY IDCW OPTION
100843,NIPPON INDIA LIQUID FUND - RETAIL plan - MONTHLY IDCW OPTION
100844,NIPPON INDIA LIQUID FUND - RETAIL Plan - QUARTERLY IDCW OPTION
100838,NIPPON INDIA LIQUID FUND - RETAIL Plan - WEEKLY IDCW OPTION
100853,NIPPON INDIA LIQUID FUND - WEEKLY IDCW OPTION
100851,Nippon India Liquid Fund -Growth Plan
138285,PGIM India Liquid Fund - Daily Dividend
138297,PGIM India Liquid Fund - Direct Plan - Daily Dividend
138299,PGIM India Liquid Fund - Direct Plan - Growth
138298,PGIM India Liquid Fund - Direct Plan - Monthly Dividend
138301,PGIM India Liquid Fund - Direct Plan - Weekly Dividend
138288,PGIM India Liquid Fund - Growth
138287,PGIM India Liquid Fund - Monthly Dividend
138289,PGIM India Liquid Fund - Weekly Dividend
143263,Parag Parikh Liquid Fund- Direct Plan- Daily Reinvestment of IDCW
143269,Parag Parikh Liquid Fund- Direct Plan- Growth
143262,Parag Parikh Liquid Fund- Direct Plan- Monthly IDCW
143265,Parag Parikh Liquid Fund- Direct Plan- Weekly Reinvestment of IDCW
143264,Parag Parikh Liquid Fund- Regular Plan- Daily Reinvestment of IDCW
143260,Parag Parikh Liquid Fund- Regular Plan- Growth
143261,Parag Parikh Liquid Fund- Regular Plan- Monthly IDCW
143266,Parag Parikh Liquid Fund- Regular Plan- Weekly Reinvestment of IDCW
120837,quant Liquid Fund - Growth Option - Direct Plan
103225,quant Liquid Fund - Growth Option - Regular Plan
120838,quant Liquid Fund - Monthly IDCW Option - Direct Plan
103228,quant Liquid Fund - Monthly IDCW Option - Regular Plan
120839,quant Liquid Fund - Weekly IDCW Option - Direct Plan
103227,quant Liquid Fund - Weekly IDCW Option - Regular Plan
120836,quant Liquid Fund-Daily IDCW Option - Direct Plan
103226,quant Liquid Fund-Daily IDCW Option - Regular Plan
148513,quant Liquid Fund-Unclaimed Dividend Investor Education Plan-Growth Option
148510,quant Liquid Fund-Unclaimed Dividend-Growth Option
148511,quant Liquid Fund-Unclaimed Redemption Investor Education Plan-Growth Option
148512,quant Liquid Fund-Unclaimed Redemption Plan-Growth Option
103736,Quantum Liquid Fund - Direct Plan Daily IDCW
103734,Quantum Liquid Fund - Direct Plan Growth Option
103735,Quantum Liquid Fund - Direct Plan Monthly IDCW
141065,Quantum Liquid Fund - Regular Plan Daily IDCW
141066,Quantum Liquid Fund - Regular Plan Growth Option
141067,Quantum Liquid Fund - Regular Plan Monthly IDCW
119804,SBI Liquid Fund - Direct Paln - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)
119805,SBI Liquid Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)
119799,SBI Liquid Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)
119800,SBI Liquid Fund - DIRECT PLAN -Growth
105274,SBI Liquid Fund - Institutional - Growth
105275,SBI Liquid Fund - Institutional Daily Income Distribution cum Capital Withdrawal Option (IDCW)
105279,SBI Liquid Fund - Institutional Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)
105281,SBI Liquid Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)
105283,SBI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)
105282,SBI Liquid Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)
105280,SBI Liquid Fund - REGULAR PLAN -Growth
149744,Sundaram  Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Quarterly IDCW
149742,Sundaram Liquid Fund (Formerly Known as  Principal Cash Management Fund) Regular Plan Principal Units
149663,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund )- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Daily
149658,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Daily Income Distribution CUM Capital Withdrawal
149664,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Direct Plan - Growth Option
149660,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Monthly Income Distribution CUM Capital Withdrawal Option
149662,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Direct Plan - Income Distribution CUM Capital Withdrawal Option - Monthly
149661,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Growth Option
149738,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Fortnightly IDCW
149737,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Principal Units
149739,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Fortnightly IDCW
149740,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Quarterly IDCW
149659,Sundaram Liquid Fund (Formerly Principal Cash Management Fund) - Weekly Income Distribution CUM Capital Withdrawal Option
149665,Sundaram Liquid Fund(Formerly Known as Principal Cash Management Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Weekly
102672,Tata Liquid Fund -Regular Plan - Growth Option
119862,Tata Liquid Fund- Direct Plan - Daily Reinvestment of IDCW Option
119861,Tata Liquid Fund- Direct Plan-Growth Option
101714,Tata Liquid Fund- Regular Plan - Daily Reinvestment of IDCW Option
148842,TRUSTMF Liquid Fund-Direct Plan-Daily Income Distribution cum Capital Withdrawal
148841,TRUSTMF Liquid Fund-Direct Plan-Growth
148839,TRUSTMF Liquid Fund-Direct Plan-Monthly Income Distribution cum Capital Withdrawal
148837,TRUSTMF Liquid Fund-Direct Plan-Weekly Income Distribution cum Capital Withdrawal
148834,TRUSTMF Liquid Fund-Regular Plan-Daily Income Distribution cum Capital Withdrawal
148833,TRUSTMF Liquid Fund-Regular Plan-Growth
148843,TRUSTMF Liquid Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal
148836,TRUSTMF Liquid Fund-Regular Plan-Weekly Income Distribution cum Capital Withdrawal
115401,Union Liquid Fund - Daily IDCW Option
119301,Union Liquid Fund - Direct Plan - Daily IDCW Option
119305,Union Liquid Fund - Direct Plan - Fortnightly IDCW Option
119303,Union Liquid Fund - Direct Plan - Growth Option
119302,Union Liquid Fund - Direct Plan - Monthly IDCW Option
119304,Union Liquid Fund - Direct Plan - Weekly IDCW Option
115399,Union Liquid Fund - Fortnightly IDCW Option
115398,Union Liquid Fund - Growth Option
115400,Union Liquid Fund - Monthly IDCW Option
115402,Union Liquid Fund - Weekly IDCW Option
134427,UTI Liquid Fund - Direct Plan - Annual IDCW
120558,UTI Liquid Fund - Direct Plan - Daily IDCW (Reinvestment)
141768,UTI Liquid Fund - Direct Plan - Flexi IDCW
140913,UTI Liquid Fund - Direct Plan - Fortnightly IDCW
140504,UTI Liquid Fund - Direct Plan - Half-Yearly IDCW
120794,UTI Liquid Fund - Direct Plan - Monthly IDCW
140024,UTI Liquid Fund - Direct Plan - Quarterly IDCW
120777,UTI Liquid Fund - Direct Plan - Weekly IDCW
133973,UTI Liquid Fund - Regular Plan - Annual IDCW
102010,UTI Liquid Fund - Regular Plan - Daily IDCW (Reinvestment)
140517,UTI Liquid Fund - Regular Plan - Flexi IDCW
139838,UTI Liquid Fund - Regular Plan - Fortnightly IDCW
144475,UTI Liquid Fund - Regular Plan - Half-Yearly IDCW
102011,UTI Liquid Fund - Regular Plan - Monthly IDCW
135721,UTI Liquid Fund - Regular Plan - Quarterly IDCW
102013,UTI Liquid Fund - Regular Plan - Weekly IDCW
120304,UTI-  Liquid Cash Plan - Direct Plan - Growth Option
102012,UTI-  Liquid Cash Plan - Regular Plan - Growth Option
102008,UTI-  Liquid Cash Plan- Discontinued - Regular Plan - Monthly Dividend Option
102009,UTI-  Liquid Cash Plan- Discontinued - Regular Plan -Growth
102007,UTI-  Liquid Cash Plan- Discontinued -Regular Plan Periodic Dividend Option
145969,WhiteOak Capital Liquid Fund- Direct plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW)
145966,WhiteOak Capital Liquid Fund- Direct plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)
145971,WhiteOak Capital Liquid Fund- Direct plan-Growth Option
145967,WhiteOak Capital Liquid Fund- Direct plan-Monthly  Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)
145970,WhiteOak Capital Liquid Fund- Direct plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)
145963,WhiteOak Capital Liquid Fund- Regular plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW)
145965,WhiteOak Capital Liquid Fund- Regular plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)
145968,WhiteOak Capital Liquid Fund- Regular plan-Growth Option
145972,WhiteOak Capital Liquid Fund- Regular plan-Monthly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)
145964,WhiteOak Capital Liquid Fund- Regular plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)
112016,Aditya Birla Sun Life Savings Fund - Discipline Advantage Plan
119501,Aditya Birla Sun Life Savings Fund - Growth - Direct Plan
